"id","code","name","account_type","reconcile","note","name@sv_SE","tax_ids"
"a618","618","Fastighets-, anläggnings- och reparationsentreprenader, forts","liability_non_current",False,"Kontot är en fortsättning på konto 617 Fastighets-, anläggnings- och reparationsentreprenader. Fastighets-, anläggnings- och reparationsentreprenader efterfrågas av SCB i RS.","Fastighets-, anläggnings- och reparationsentreprenader, forts",""
"a619","619","Övriga fastighetskostnader","liability_non_current",False,"Här bokförs övriga fastighetskostnader för vilka särskilda underkonton inte lagts upp inom kontogruppen. Här bokförs till exempel fastighetsskatt, fastighetsavgift och kostnader för servitut. Även kostnader för serviceavtal avseende teknisk övervakning/tillsyn av fastigheter som inte avser bevakning redovisas här. Bokför inte på kontot • Kostnader för bevakning av lokaler redovisas på konto 733 Larm och bevakning.","Övriga fastighetskostnader",""
"a6192","6192","Fastighetsskatt och fastighetsavgift","liability_non_current",False,"På detta underkonto redovisas kostnader för fastighetsskatt och fastighetsavgift. Fastighetsskatt, tillsammans med fordonsskatt, efterfrågas av SCB i RS.","Fastighetsskatt och fastighetsavgift",""
"a621","621","El","liability_non_current",False,"På kontot redovisas kostnader för elnät och elkraft till fastigheter. Energiskatt, naturgasskatt m.m. som är hänförlig till elkostnaderna hänförs till detta konto både avseende fakturerad kostnad samt vid egenproduktion. Vid behov av uppföljning/särredovisning av energiskatt kan separata underkonton läggas upp. Om kostnaderna för el avser distribution, när kommunen driver affärs-verksamhet i förvaltningsform, ska kostnaderna bokföras på konto i kontogrupp 43. Vid behov kan kontot underindelas med konton för t.ex.: • Vindkraft • Grön el Bokför inte på kontot • Kostnader för laddning av elbilar, där kostnaden för laddningen finns specificerad, redovisas på konto 691 Drivmedel.","El",""
"a623","623","Värme och kyla","liability_non_current",False,"På kontot bokförs kostnader för fastbränsle som används för fastigheternas uppvärmning och kylning, som exempelvis kostnader för t.ex. eldningsolja, eluppvärmning eller fjärrvärme. Om kostnaderna för bränsle avser både bränsle till fastighet och kostnader för distribution, när kommunen driver affärsverksamhet i förvaltningsform, ska kostnaderna fördelas. Energiskatt hänförlig till kostnaderna hänförs till detta konto. Vid behov av uppföljning/särredovisning av energiskatt kan separata underkonton läggas upp. Vid behov kan kontot underindelas i underkonton för t.ex.: • Eldningsolja • Gas • Eluppvärmning • Fjärrvärme • Fjärrkyla Bokför inte på kontot • Kostnader för bränsle för distribution bokförs som inköp av bränsle i kontogrupp 43.","Värme och kyla",""
"a628","628","Vatten och avlopp","liability_non_current",False,"På kontot bokförs kostnader avseende avgifter för vatten och avlopp till fastigheter. Om kostnaderna för vatten och avlopp avser både bränsle till fastighet och kostnader för distribution, när kommunen driver affärsverksamhet i förvaltningsform, ska kostnaderna fördelas. Kostnader för vatten och avlopp efterfrågas av SCB i RS. Bokför inte på kontot • Kostnader för råvatten för distribution bokförs som inköp av elkraft, vatten och gas för distribution i kontogrupp 43. • Anslutningsavgifter för VA redovisas på konto 764 Diverse skatter och offentliga avgifter.","Vatten och avlopp",""
"a631","631","Operationell leasing/hyra av maskiner","liability_non_current",False,"På detta konto redovisas samtliga kostnader för de maskiner som kommunen hyr/leasar av utomstående och till vilka kommunen inte har äganderätt. Exempel på maskiner är grävare, lastmaskiner samt olika typer av liftar. Särskilda underkonton kan användas för att särskilja korttidshyra och operationell leasing.","Operationell leasing/hyra av maskiner",""
"a632","632","Operationell leasing/hyra av inventarier","liability_non_current",False,"Här redovisas hyra och leasingkostnader för inventarier andra än arbetsmaskiner. Exempel på inventarier är kontorsinventarier, instrument och verktyg, entrémattor, larmutrustning samt kaffe- och vattenautomater. Särskilda underkonton kan användas för att särskilja korttidshyra och operationell leasing.","Operationell leasing/hyra av inventarier",""
"a641","641","Förbrukningsinventarier","liability_non_current",False,"På detta konto redovisas kostnader för förbrukningsinventarier. Hit hör till exempel lokaltillbehör som fast armatur för belysning, persienner, gardiner, fasta klädhängare samt förbrukningsinventarier för lek- och undervisning samt persondatorer och IT-material som inte utgör förbrukningsmaterial. Kostnader för förbrukningsinventarier efterfrågas av SCB i RS. Bokför inte på kontot • Föremål som har mycket begränsad varaktighet eller mycket obetydligt värde räknas som förbrukningsmaterial och redovisas på konto 646.","Förbrukningsinventarier",""
"a643","643","Böcker, tidningar, elektronisk media","liability_non_current",False,"På detta konto redovisas inköp av böcker, facklitteratur, ljudböcker, tidningar, tidskrifter och elektronisk media, såsom dvd-filmer, musik-cd, data- och tv-spel. Här redovisas även kostnader för böcker och tidningar i digital form, t.ex. e-böcker och e-tidningar. På detta konto redovisas även prenumerationskostnader för tidningar till personalens arbetsplatser.","Böcker, tidningar, elektronisk media",""
"a644","644","Livsmedel","liability_non_current",False,"Här redovisas kostnader för inköp av livsmedel för beredning av måltider och inköp av halvfabrikat. Kostnader för inköp av kaffe, fruktkorg och liknande till personal som utgör personalvårdsförmån i samband med arbetet redovisas här. Även liknande inköp till kommunens verksamheter redovisas här. Kostnader för livsmedel efterfrågas av SCB i RS. Bokför inte på kontot • Inköp till verksamheten av färdiglagade måltider och tjänster för mål-tidsproduktion från externa producenter redovisas på konto 746 Måltider. •Inköp av lunch, middag eller enklare förtäring till personal som utgör personalrepresentation redovisas i kontogrupp 71 Representation.","Livsmedel",""
"a645","645","Laboratoriematerial, läkemedel och sjukvårdsartiklar","liability_non_current",False,"Här redovisas apoteksvaror, kemikalier, förbandsartiklar, förbrukningsinstrument vid laboratorium, tekniska hjälpmedel inom vård och omsorg etc. På detta konto redovisas även sjukvårdsmaterial, läkemedel och vaccin för kommunens personal. Här redovisas även tillskott/komplement till kosten som köps via apotek (recept). Bokför inte på kontot • Kostnader för sondmatning/näringskomplement som ersätter en hel måltid redovisas på konto 746 Måltider.","Laboratoriematerial, läkemedel och sjukvårdsartiklar",""
"a646","646","Förbrukningsmaterial","liability_non_current",False,"På detta konto redovisas kostnader för förbrukningsmaterial av allmän karaktär, det vill säga material av kort varaktighet eller av obetydligt värde. Hit hör till exempel glödlampor, el-proppar, sladdar, pappershanddukar, toalettpapper, kemisktekniska produkter samt lek- och undervisningsmaterial. Bokför inte på kontot • För kontorsmaterial används konto 651 Kontorsmaterial. • Förbrukningsmaterial till IT-utrustning redovisas på konto 654 IT-material. • Förbrukningsmaterial som utgör arbetskläder eller skyddsmaterial redovisas på konto 648 Arbetskläder, skyddskläder, skyddsmaterial.","Förbrukningsmaterial",""
"a648","648","Arbetskläder, skyddskläder, skyddsmaterial","liability_non_current",False,"På detta konto redovisas arbets- och skyddskläder som föreskrivs enligt arbetarskyddslagen eller i övrigt av särskilda arbetsförhållanden samt material för arbetarskydd. Hit hör olika slags kläder, skor, handskar, terminal- och skyddsglasögon, skyddsmasker, skyddshandskar, skyddsförkläden och dylikt. På detta konto redovisas även arbetarskyddsmaterial som utgör förbrukningsmaterial. Bokför inte på kontot • Kostnaden för fria eller subventionerade arbetskläder redovisas på konto 541 Naturaförmåner till anställda. • Underhåll och tvätt redovisas i kontogrupp 66.","Arbetskläder, skyddskläder, skyddsmaterial",""
"a651","651","Kontorsmaterial","liability_non_current",False,"På detta konto redovisas kostnader för dels förbrukningsinventarier för kontorsändamål, såsom hålslag, häftapparater, linjaler, mallar, pärmar, tidskriftssamlare, mappar, stämplar, skrivpapper, block, pennor, tejp och etiketter. Kostnader för kontorsmaterial efterfrågas av SCB i RS. Bokför inte på kontot • Material knutet till datorer redovisas på konto 654 IT-material.","Kontorsmaterial",""
"a654","654","IT-material","liability_non_current",False,"Här redovisas kostnader för förbrukningsmaterial av mindre värde etc som används till kommunens IT-utrustning. Sådant material kan vara lagringsmedia, färgpatroner, kablar med mera. Bokför inte på kontot • Kostnader för administrativa tjänster som ex. elektronisk fakturahantering (skanning), IT-drift, dataprogram, programändringar, licensavtal och serviceavtal redovisas på konto 743 Administrativa tjänster. • IT-utrustning med längre varaktighet och högre värde redovisas på konto 641 Förbrukningsinventarier.","IT-material",""
"a655","655","Trycksaker","liability_non_current",False,"På detta konto redovisas kostnader för alla slags trycksaker, såsom blanketter, brevpapper, kuvert, kartotekskort, kvittenser etc. På detta konto redovisas även kostnader för produktion av sådana trycksaker. Bokför inte på kontot • Kostnader för informationsbroschyrer, reklamtrycksaker och liknande redovisas på konto 723 Reklam och information.","Trycksaker",""
"a660","660","Reparation och underhåll av maskiner och inventarier","liability_non_current",False,"På detta konto redovisas kostnader för reparation och underhåll av maskiner och inventarier, det vill säga anläggningstillgångar vars anskaffningsvärde redovisats på konto 121, 122, 123 och 129. Här redovisas även kostnader för reservdelar i samband med reparation och underhåll av maskiner och inventarier. Här redovisas kostnader för reparation och underhåll av bilar och transportmedel, det vill säga anläggningstillgångar vars anskaffningsvärde redovisats på konto 124. Även kostnader för reparation och underhåll av leasade bilar och transportmedel redovisas i förekommande fall på detta konto. Kontot kan vid behov underindelas.","Reparation och underhåll av maskiner och inventarier",""
"a665","665","Reparation och underhåll av förbrukningsinventarier","liability_non_current",False,"Här redovisas kostnader för reparationer och underhåll av förbruk-ningsinventarier, dvs. korttidsinventarier och inventarier av mindre värde, som inte aktiverats som anläggningstillgång. Även kostnader för underhåll och tvätt av arbetskläder, linne med mera redovisas på detta konto. Kontot kan vid behov underindelas. Bokför inte på kontot • Förbrukningsmaterial till datorer redovisas på konto 654 IT-material. • Kostnader för reparation och underhåll av maskiner och inventarier som redovisas som anläggningstillgång redovisas på konto 660 Repa-rationer och underhåll av maskiner och inventarier.","Reparation och underhåll av förbrukningsinventarier",""
