id,code,name,parent_id:id,type,user_type:id,reconcile,"tax_ids:id","chart_template_id:id"
318k2,3.18,Extraordinära inktäkter,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_8710,8710,"Extraordinära intäkter ","318k2","other","account.data_account_type_income","false",,l10n_se.b
319k2,3.19,Extraordinära kostnader,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_8750,8750,"Extraordinära kostnader ","319k2","other","account.data_account_type_expense","false",,l10n_se.b
322k2,3.22,Återföring av periodiceringsfond,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_8810,8810,"Förändring av periodiseringsfond ","322k2","other","account.data_account_type_asset","false",,l10n_se.b
323k2,3.23,Avsättning till periodiceringsfond,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_8811,8811,"Avsättning till periodiseringsfond ","323k2","other","account.data_account_type_asset","false",,l10n_se.b
k2_8819,8819,"Återföring från periodiseringsfond ","322k2","other","account.data_account_type_asset","false",,l10n_se.b
321k2,3.21,Mottagna koncernbidrag,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_8820,8820,"Mottagna koncernbidrag","321k2","other","account.data_account_type_income","false",,l10n_se.b
320k2,3.20,Lämnade koncernbidrag,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_8830,8830,"Lämnade koncernbidrag","320k2","other","account.data_account_type_expense","false",,l10n_se.b
324k2,3.24,Förändring av överavskrivning,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_8850,8850,"Förändring av överavskrivningar ","324k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8851,8851,"Förändring av överavskrivningar, immateriella anläggningstillgångar ","324k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8852,8852,"Förändring av överavskrivningar, byggnader och markanläggningar ","324k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8853,8853,"Förändring av överavskrivningar, maskiner och inventarier ","324k2","other","account.data_account_type_expense","false",,l10n_se.b
325k2,3.25,Övriga bokslutsdispositioner,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_8860,8860,"Förändring av ersättningsfond ","325k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8861,8861,"Avsättning till ersättningsfond för inventarier ","325k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8862,8862,"Avsättning till ersättningsfond för byggnader och markanläggningar ","325k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8863,8863,"Avsättning till ersättningsfond för mark ","325k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8864,8864,"Avsättning till ersättningsfond för djurlager i jordbruk och renskötsel ","325k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8865,8865,"Ianspråktagande av ersättningsfond för avskrivningar ","325k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8866,8866,"Ianspråktagande av ersättningsfond för annat än avskrivningar ","325k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8869,8869,"Återföring från ersättningsfond ","325k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8880,8880,"Förändring av obeskattade intäkter ","325k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8881,8881,"Avsättning till upphovsmannakonto ","325k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8882,8882,"Återföring från upphovsmannakonto ","325k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8885,8885,"Avsättning till skogskonto ","325k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8886,8886,"Återföring från skogskonto ","325k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8890,8890,"Övriga bokslutsdispositioner ","325k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8891,8891,"Förändring av skillnad mellan bokförd och faktisk pensionsskuld ","325k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8892,8892,"Nedskrivningar av konsolideringskaraktär av anläggningstillgångar ","325k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8896,8896,"Förändring av lagerreserv ","325k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8899,8899,"Övriga bokslutsdispositioner ","325k2","other","account.data_account_type_expense","false",,l10n_se.b
326k2,3.26,Skatt på årets resultat,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_8910s,8910,"Skatt som belastar årets resultat ","326k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8920s,8920,"Skatt på grund av ändrad taxering ","326k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8930s,8930,"Restituerad skatt ","326k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8940s,8940,"Uppskjuten skatt ","326k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8980s,8980,"Övriga skatter ","326k2","other","account.data_account_type_expense","false",,l10n_se.b
328k2,3.28,Årets resultat. vinst,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_8990v,8990,"Resultat ","328k2","other","account.data_account_type_expense","false",,l10n_se.b
329k2,3.29,Årets resultat. förlust,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_8999v,8999,"Årets resultat ","328k2","other","account.data_account_type_expense","false",,l10n_se.b
